"TOA5","Kanga_Sap10A","CR1000","30701","CR1000.Std.18","CPU:UTS_SAP02_10A_Dendro24hrMinMaxHMP45.cr1","56927","Ten_Min_Temp_RH"
"TIMESTAMP","RECORD","AirTC","RH","e_Sat","e_kPa"
"TS","RN","Deg C","%","kPa","kPa"
"","","Smp","Smp","Smp","Smp"
"2012-06-04 00:50:00",491,58.28514,49.63013,18.40643,9.135136
"2012-06-04 01:00:00",492,58.11702,49.63013,18.26178,9.063346
"2012-06-04 01:10:00",493,58.04977,49.52925,18.20419,9.0164
"2012-06-04 01:20:00",494,58.01614,49.36113,18.17546,8.971612
"2012-06-04 01:30:00",495,58.11702,49.22663,18.26178,8.98966
"2012-06-04 01:40:00",496,58.04977,49.22663,18.20419,8.96131
"2012-06-04 01:50:00",497,57.98252,49.15939,18.14676,8.920836
"2012-06-04 02:00:00",498,57.8144,49.15939,18.00386,8.850588
"2012-06-04 02:10:00",499,57.44453,49.19301,17.69287,8.703652
"2012-06-04 02:20:00",500,56.50303,49.19301,16.92192,8.3244
"2012-06-04 02:30:00",501,56.40216,48.95763,16.84105,8.244982
"2012-06-04 02:40:00",502,56.46941,48.95763,16.89493,8.271356
"2012-06-04 02:50:00",503,56.43578,48.82314,16.86797,8.235472
"2012-06-04 03:00:00",504,56.23403,48.85676,16.70701,8.162502
"2012-06-04 03:10:00",505,55.49429,48.78951,16.12802,7.868782
"2012-06-04 03:20:00",506,54.48555,48.75589,15.36627,7.491961
"2012-06-04 03:30:00",507,54.31742,48.78951,15.24236,7.436671
"2012-06-04 03:40:00",508,54.78817,48.72226,15.59148,7.596524
"2012-06-04 03:50:00",509,55.96503,48.48689,16.49444,7.997642
"2012-06-04 04:00:00",510,56.43829,48.11826,16.86998,8.11754
"2012-06-04 04:10:00",511,56.84441,48.01868,17.19806,8.258283
"2012-06-04 04:20:00",512,55.1652,48.42328,15.87603,7.687695
"2012-06-04 04:30:00",513,52.17818,48.76263,13.73895,6.699474
"2012-06-04 04:40:00",514,49.15257,49.09949,11.83085,5.808889
"2012-06-04 04:50:00",515,49.41851,48.96328,11.98889,5.870155
"2012-06-04 05:00:00",516,50.09277,48.93056,12.39773,6.066281
"2012-06-04 05:10:00",517,50.62998,48.82922,12.73199,6.21693
"2012-06-04 05:20:00",518,49.88987,48.72818,12.27346,5.980634
"2012-06-04 05:30:00",519,51.23754,48.59501,13.11932,6.375334
"2012-06-04 05:40:00",520,51.80786,48.42612,13.49207,6.533689
"2012-06-04 05:50:00",521,51.70908,48.35998,13.42687,6.493232
"2012-06-04 06:00:00",522,51.47344,48.42712,13.27242,6.427448
"2012-06-04 06:10:00",523,52.51619,48.29271,13.96766,6.745361
"2012-06-04 06:20:00",524,53.39128,48.0913,14.57502,7.009316
"2012-06-04 06:30:00",525,53.52606,48.09143,14.67055,7.055277
"2012-06-04 06:40:00",526,53.8288,47.92331,14.88708,7.134382
"2012-06-04 06:50:00",527,54.87135,47.82243,15.65388,7.486067
"2012-06-04 07:00:00",528,53.99696,48.1251,15.00854,7.222877
"2012-06-04 07:10:00",529,53.69429,48.29325,14.79054,7.142832
"2012-06-04 07:20:00",530,52.9218,48.4283,14.24642,6.899297
"2012-06-04 07:30:00",531,52.71929,48.49518,14.10665,6.841047
"2012-06-04 07:40:00",532,52.78638,48.46146,14.15282,6.858664
"2012-06-04 07:50:00",533,52.81995,48.46143,14.17597,6.86988
"2012-06-04 08:00:00",534,52.08007,48.52869,13.67317,6.635409
"2012-06-04 08:10:00",535,51.0039,48.89862,12.96919,6.341753
"2012-06-04 08:20:00",536,48.95244,49.23492,11.71311,5.766942
"2012-06-04 08:30:00",537,48.31346,49.50397,11.3439,5.615679
"2012-06-04 08:40:00",538,47.03551,49.73938,10.6354,5.289982
"2012-06-04 08:50:00",539,45.42125,49.94116,9.795153,4.891813
"2012-06-04 09:00:00",540,43.66505,50.40752,8.94657,4.509744
"2012-06-04 09:10:00",541,40.56702,50.7747,7.603491,3.86065
"2012-06-04 09:20:00",542,38.85073,51.11007,6.9373,3.545659
"2012-06-04 09:30:00",543,38.58124,51.54687,6.837419,3.524476
"2012-06-04 09:40:00",544,35.15139,52.15204,5.670727,2.9574
"2012-06-04 09:50:00",545,34.07536,52.45463,5.342218,2.802241
"2012-06-04 10:00:00",546,33.73911,52.55551,5.243005,2.755488
"2012-06-04 10:10:00",547,31.04793,52.62187,4.504876,2.37055
"2012-06-04 10:20:00",548,31.01509,52.65608,4.496458,2.367658
