"TOA5","Kanga_Sap03A","CR1000","33596","CR1000.Std.19","CPU:UTS_SAP02_3A_Dendro24hrMinMaxHMP45.cr1","46354","DendroTenMinOutput"
"TIMESTAMP","RECORD","Batt_Volt_Avg","Dendro_Avg(1)","Dendro_Avg(2)","Dendro_Avg(3)","Dendro_Avg(4)"
"TS","RN","Volts","mV","mV","mV","mV"
"","","Avg","Avg","Avg","Avg","Avg"
"2012-08-29 13:30:00",12943,12.48,1151.086,1372.624,1207.154,2777.069
"2012-08-29 13:40:00",12944,12.66,1151.086,1372.488,1206.881,2776.727
"2012-08-29 13:50:00",12945,12.77,1150.881,1372.556,1206.402,2776.522
"2012-08-29 14:00:00",12946,12.59,1150.607,1372.419,1206.334,2775.701
"2012-08-29 14:10:00",12947,12.42,1150.675,1372.419,1206.128,2775.701
"2012-08-29 14:20:00",12948,12.47,1149.718,1371.462,1205.992,2775.359
"2012-08-29 14:30:00",12949,12.49,1149.718,1371.393,1205.787,2774.813
"2012-08-29 14:40:00",12950,12.43,1149.718,1371.53,1205.787,2774.402
"2012-08-29 14:50:00",12951,12.59,1149.718,1371.325,1205.787,2774.334
"2012-08-29 15:00:00",12952,12.49,1149.718,1371.393,1205.787,2774.334
"2012-08-29 15:10:00",12953,12.4,1149.718,1371.325,1205.787,2774.334
"2012-08-29 15:20:00",12954,12.43,1149.718,1371.393,1205.787,2774.334
"2012-08-29 15:30:00",12955,12.34,1149.718,1371.325,1205.787,2774.334
"2012-08-29 15:40:00",12956,12.41,1149.718,1371.325,1205.787,2774.334
"2012-08-29 15:50:00",12957,12.35,1149.718,1371.667,1205.787,2774.402
"2012-08-29 16:00:00",12958,12.42,1149.718,1372.009,1205.787,2774.607
"2012-08-29 16:10:00",12959,12.25,1149.718,1372.624,1205.787,2775.359
"2012-08-29 16:20:00",12960,12.18,1149.718,1372.624,1205.787,2775.633
"2012-08-29 16:30:00",12961,12.18,1149.718,1372.624,1205.787,2775.565
"2012-08-29 16:40:00",12962,12.14,1149.718,1372.624,1205.992,2775.359
"2012-08-29 16:50:00",12963,12.11,1149.718,1372.624,1206.812,2775.428
"2012-08-29 17:00:00",12964,12.12,1150.265,1372.624,1207.154,2775.701
"2012-08-29 17:10:00",12965,12.07,1151.086,1372.624,1207.154,2775.701
"2012-08-29 17:20:00",12966,12.03,1151.086,1372.761,1207.154,2775.701
"2012-08-29 17:30:00",12967,11.99,1151.086,1373.855,1207.154,2775.701
"2012-08-29 17:40:00",12968,11.97,1151.09,1373.996,1207.158,2776.326
"2012-08-29 17:50:00",12969,11.97,1152.209,1374.109,1207.257,2777.305
"2012-08-29 18:00:00",12970,11.96,1152.666,1374.245,1207.924,2777.582
"2012-08-29 18:10:00",12971,11.96,1152.76,1374.357,1208.843,2777.807
"2012-08-29 18:20:00",12972,11.96,1152.82,1374.429,1208.907,2777.954
"2012-08-29 18:30:00",12973,11.95,1152.839,1374.452,1208.927,2778
"2012-08-29 18:40:00",12974,11.95,1152.844,1374.458,1208.932,2778.012
"2012-08-29 18:50:00",12975,11.95,1152.846,1374.46,1208.934,2778.016
"2012-08-29 19:00:00",12976,11.95,1152.896,1374.52,1208.986,2778.069
"2012-08-29 19:10:00",12977,11.94,1152.913,1374.54,1209.004,2778.178
"2012-08-29 19:20:00",12978,11.94,1153.087,1374.747,1209.186,2778.596
"2012-08-29 19:30:00",12979,11.94,1153.263,1374.876,1209.299,2778.856
"2012-08-29 19:40:00",12980,11.94,1154.596,1374.915,1209.333,2778.935
"2012-08-29 19:50:00",12981,11.93,1154.605,1374.926,1209.343,2778.958
"2012-08-29 20:00:00",12982,11.93,1154.608,1374.929,1209.346,2778.965
"2012-08-29 20:10:00",12983,11.93,1154.609,1374.931,1209.347,2778.967
"2012-08-29 20:20:00",12984,11.93,1154.609,1374.931,1209.347,2778.967
"2012-08-29 20:30:00",12985,11.93,1154.609,1374.931,1209.347,2778.967
"2012-08-29 20:40:00",12986,11.92,1154.609,1375.136,1209.347,2778.967
"2012-08-29 20:50:00",12987,11.92,1154.609,1376.094,1209.347,2778.967
"2012-08-29 21:00:00",12988,11.92,1154.689,1376.394,1209.431,2779.159
"2012-08-29 21:10:00",12989,11.92,1154.72,1376.432,1209.464,2779.235
"2012-08-29 21:20:00",12990,11.92,1154.777,1376.5,1209.524,2779.373
"2012-08-29 21:30:00",12991,11.92,1154.75,1376.467,1209.837,2779.307
"2012-08-29 21:40:00",12992,11.91,1155.15,1376.536,1210.308,2779.445
"2012-08-29 21:50:00",12993,11.91,1155.958,1376.521,1210.705,2779.415
"2012-08-29 22:00:00",12994,11.91,1155.927,1376.565,1210.949,2779.504
"2012-08-29 22:10:00",12995,11.91,1156.168,1376.526,1210.916,2779.426
"2012-08-29 22:20:00",12996,11.91,1156.173,1376.532,1210.921,2779.438
"2012-08-29 22:30:00",12997,11.91,1156.09,1376.433,1210.834,2779.238
"2012-08-29 22:40:00",12998,11.91,1156.056,1376.392,1210.798,2779.224
"2012-08-29 22:50:00",12999,11.91,1156.053,1376.388,1210.794,2779.216
"2012-08-29 23:00:00",13000,11.9,1156.033,1376.365,1210.774,2779.101
"2012-08-29 23:10:00",13001,11.9,1156.021,1376.351,1210.761,2779.277
"2012-08-29 23:20:00",13002,11.9,1156.021,1376.351,1210.761,2780.03
"2012-08-29 23:30:00",13003,11.9,1156.001,1376.327,1210.741,2780.393
"2012-08-29 23:40:00",13004,11.9,1155.999,1376.324,1210.738,2780.387
"2012-08-29 23:50:00",13005,11.9,1155.984,1376.307,1210.723,2780.352
"2012-08-30 00:00:00",13006,11.89,1156.06,1376.397,1210.802,2780.533
"2012-08-30 00:10:00",13007,11.89,1156.042,1376.376,1210.783,2780.49
"2012-08-30 00:20:00",13008,11.89,1156.02,1376.35,1210.76,2780.438
"2012-08-30 00:30:00",13009,11.89,1156.07,1376.409,1210.813,2780.559
"2012-08-30 00:40:00",13010,11.89,1156.119,1376.467,1210.864,2780.676
"2012-08-30 00:50:00",13011,11.89,1156.172,1376.53,1210.919,2780.802
"2012-08-30 01:00:00",13012,11.89,1156.215,1376.582,1210.964,2780.907
"2012-08-30 01:10:00",13013,11.89,1156.243,1376.615,1210.994,2780.975
"2012-08-30 01:20:00",13014,11.88,1156.279,1376.658,1211.031,2781.061
"2012-08-30 01:30:00",13015,11.89,1156.275,1376.653,1211.028,2781.052
