"TOA5","Kanga_Sap03F","CR1000","33602","CR1000.Std.19","CPU:UTS_SAP02_3F_Dendro24hrMinMaxHMP45.cr1","11683","DendroTenMinOutput"
"TIMESTAMP","RECORD","Batt_Volt_Avg","Dendro_Avg(1)","Dendro_Avg(2)","Dendro_Avg(3)","Dendro_Avg(4)"
"TS","RN","Volts","mV","mV","mV","mV"
"","","Avg","Avg","Avg","Avg","Avg"
"2012-10-23 12:10:00",20828,14.56,1999.237,1927.077,2091.336,3404.12
"2012-10-23 12:20:00",20829,14.57,1999.101,1926.806,2091.878,3338.471
"2012-10-23 12:30:00",20830,14.51,1998.898,1926.399,2091.675,611.2408
"2012-10-23 12:40:00",20831,14.51,1998.762,1925.992,2091.404,8.799255
"2012-10-23 12:50:00",20832,13.82,1998.355,1925.72,2091.404,8.595797
"2012-10-23 13:00:00",20833,14.39,1998.627,1925.72,2091.607,1790.827
"2012-10-23 13:10:00",20834,14.57,1998.016,1925.72,2091.336,743.15
"2012-10-23 13:20:00",20835,14.6,1998.084,1925.924,2091.2,8.121059
"2012-10-23 13:30:00",20836,14.53,1998.084,1925.72,2091.404,1638.301
"2012-10-23 13:40:00",20837,14.55,1997.948,1925.72,2091.472,2038.708
