"TOA5","Kanga_Sap03F","CR1000","33602","CR1000.Std.19","CPU:UTS_SAP02_3F_Dendro24hrMinMaxHMP45.cr1","11683","Ten_Min_Temp_RH"
"TIMESTAMP","RECORD","AirTC","RH","e_Sat","e_kPa"
"TS","RN","Deg C","%","kPa","kPa"
"","","Smp","Smp","Smp","Smp"
"2012-10-02 23:30:00",17872,4.743557,94.73502,0.8563696,0.8112819
"2012-10-02 23:40:00",17873,4.760593,95.34841,0.8573896,0.8175074
"2012-10-02 23:50:00",17874,4.470936,95.0758,0.8401912,0.7988185
"2012-10-03 00:00:00",17875,4.368706,95.28026,0.8341946,0.7948228
"2012-10-03 00:10:00",17876,4.368706,95.24619,0.8341946,0.7945385
"2012-10-03 00:20:00",17877,4.300549,95.48473,0.8302175,0.7927309
"2012-10-03 00:30:00",17878,4.147526,95.28096,0.8213497,0.7825899
"2012-10-03 00:40:00",17879,4.079624,95.62229,0.8174418,0.7816565
"2012-10-03 00:50:00",17880,3.926502,95.48647,0.8086892,0.7721887
"2012-10-03 01:00:00",17881,3.891846,95.79192,0.8067198,0.7727723
"2012-10-03 01:10:00",17882,3.806896,95.58798,0.8019103,0.7665299
"2012-10-03 01:20:00",17883,3.909206,96.40601,0.8077059,0.778677
"2012-10-03 01:30:00",17884,3.875824,96.27123,0.8058107,0.7757639
"2012-10-03 01:40:00",17885,3.811234,96.24498,0.8021553,0.7720342
"2012-10-03 01:50:00",17886,3.763935,96.21931,0.7994877,0.7692615
"2012-10-03 02:00:00",17887,3.802296,96.43323,0.8016505,0.7730575
"2012-10-03 02:10:00",17888,3.735489,96.2658,0.7978871,0.7680925
"2012-10-03 02:20:00",17889,3.821156,96.74402,0.8027159,0.7765796
"2012-10-03 02:30:00",17890,4.042587,97.22094,0.8153171,0.7926589
"2012-10-03 02:40:00",17891,4.076439,97.08407,0.8172588,0.7934281
"2012-10-03 02:50:00",17892,4.110935,97.01678,0.8192418,0.7948021
"2012-10-03 03:00:00",17893,4.196301,96.98301,0.8241672,0.7993022
"2012-10-03 03:10:00",17894,4.298599,96.88082,0.8301041,0.8042116
"2012-10-03 03:20:00",17895,4.452011,97.15355,0.8390782,0.8151942
"2012-10-03 03:30:00",17896,4.537235,96.91493,0.8441006,0.8180595
"2012-10-03 03:40:00",17897,4.588367,96.67631,0.8471266,0.8189707
"2012-10-03 03:50:00",17898,4.57011,96.33279,0.846045,0.8150188
"2012-10-03 04:00:00",17899,4.586594,96.39976,0.8470215,0.8165267
"2012-10-03 04:10:00",17900,4.585663,95.85236,0.8469663,0.8118371
"2012-10-03 04:20:00",17901,4.598991,95.5717,0.8477566,0.8102154
"2012-10-03 04:30:00",17902,4.512474,95.50072,0.8426386,0.804726
"2012-10-03 04:40:00",17903,4.683216,95.53551,0.8527652,0.8146936
"2012-10-03 04:50:00",17904,4.664268,95.02021,0.8516361,0.8092265
"2012-10-03 05:00:00",17905,4.678131,94.53634,0.852462,0.8058863
"2012-10-03 05:10:00",17906,4.558819,94.74074,0.8453768,0.8009162
"2012-10-03 05:20:00",17907,4.642742,94.84027,0.8503551,0.806479
"2012-10-03 05:30:00",17908,4.744518,94.60075,0.8564272,0.8101866
"2012-10-03 05:40:00",17909,5.050522,95.00821,0.8749153,0.8312413
"2012-10-03 05:50:00",17910,5.527439,94.19,0.9044338,0.8518863
"2012-10-03 06:00:00",17911,6.089661,92.34971,0.9403601,0.8684198
"2012-10-03 06:10:00",17912,6.788231,89.79388,0.986752,0.8860428
"2012-10-03 06:20:00",17913,7.36805,88.56803,1.026781,0.9093996
"2012-10-03 06:30:00",17914,8.134445,87.54506,1.081887,0.9471385
"2012-10-03 06:40:00",17915,9.258873,82.70583,1.167459,0.9655571
"2012-10-03 06:50:00",17916,11.96799,67.74582,1.398588,0.9474851
"2012-10-03 07:00:00",17917,13.24353,61.13209,1.520712,0.9296429
"2012-10-03 07:10:00",17918,14.25695,54.9554,1.624327,0.8926554
"2012-10-03 07:20:00",17919,14.79715,53.14489,1.682053,0.8939252
"2012-10-03 07:30:00",17920,15.04284,53.03323,1.708898,0.9062836
"2012-10-03 07:40:00",17921,15.23951,53.26424,1.730658,0.9218215
"2012-10-03 07:50:00",17922,15.70918,48.55825,1.783609,0.8660892
"2012-10-03 08:00:00",17923,15.9384,47.97152,1.809964,0.8682672
"2012-10-03 08:10:00",17924,16.24044,45.55067,1.845214,0.8405071
"2012-10-03 08:20:00",17925,16.76238,46.4992,1.907548,0.8869945
