"TOA5","Kanga_Sap10A","CR1000","30701","CR1000.Std.18","CPU:UTS_SAP02_10A_Dendro24hrMinMaxHMP45.cr1","56927","Ten_Min_Temp_RH"
"TIMESTAMP","RECORD","AirTC","RH","e_Sat","e_kPa"
"TS","RN","Deg C","%","kPa","kPa"
"","","Smp","Smp","Smp","Smp"
"2012-07-17 10:30:00",6741,16.79338,52.4557,1.911309,1.00259
"2012-07-17 10:40:00",6742,14.22029,52.60629,1.620472,0.8524704
"2012-07-17 10:50:00",6743,13.675,52.86811,1.564093,0.8269063
"2012-07-17 11:00:00",6744,10.77643,52.99506,1.29239,0.6849027
"2012-07-17 11:10:00",6745,12.28684,53.1272,1.428277,0.7588035
"2012-07-17 11:20:00",6746,12.21885,53.32811,1.4219,0.7582725
"2012-07-17 11:30:00",6747,12.92447,53.56313,1.489317,0.7977246
"2012-07-17 11:40:00",6748,8.420204,54.43702,1.103092,0.6004903
"2012-07-17 11:50:00",6749,9.327744,54.50422,1.17289,0.6392743
"2012-07-17 12:00:00",6750,5.697491,54.30254,0.91517,0.4969606
"2012-07-17 12:10:00",6751,4.453793,54.43699,0.839183,0.4568259
"2012-07-17 12:20:00",6752,3.983204,54.73951,0.8119206,0.4444414
"2012-07-17 12:30:00",6753,5.965778,54.40264,0.9323374,0.5072162
"2012-07-17 12:40:00",6754,8.681412,54.89892,1.122795,0.6164026
"2012-07-17 12:50:00",6755,3.534866,54.82604,0.7866793,0.4313051
"2012-07-17 13:00:00",6756,3.969284,54.85659,0.8111264,0.4449563
"2012-07-17 13:10:00",6757,-0.1979942,55.49431,0.6020518,0.3341045
"2012-07-17 13:20:00",6758,4.90937,56.33413,0.8663439,0.4880473
"2012-07-17 13:30:00",6759,4.237259,55.09076,0.8265396,0.4553469
"2012-07-17 13:40:00",6760,5.346115,55.09074,0.8931088,0.4920202
"2012-07-17 13:50:00",6761,6.52219,54.98993,0.9688512,0.5327706
"2012-07-17 14:00:00",6762,3.43079,54.78832,0.7809201,0.427853
"2012-07-17 14:10:00",6763,5.816544,54.82192,0.9227533,0.5058711
"2012-07-17 14:20:00",6764,5.379715,54.75472,0.8951979,0.4901631
"2012-07-17 14:30:00",6765,3.532063,54.7553,0.7865237,0.4306634
"2012-07-17 14:40:00",6766,4.775414,54.75537,0.858278,0.4699533
"2012-07-17 14:50:00",6767,6.79229,54.521,0.9870273,0.5381371
"2012-07-17 15:00:00",6768,8.305012,54.42085,1.0945,0.5956364
"2012-07-17 15:10:00",6769,9.620106,54.35863,1.196189,0.6502321
"2012-07-17 15:20:00",6770,10.6673,54.26359,1.283028,0.6962171
"2012-07-17 15:30:00",6771,14.63725,54.06584,1.664781,0.9000778
"2012-07-17 15:40:00",6772,13.66342,54.10039,1.562915,0.845543
"2012-07-17 15:50:00",6773,12.38641,54.33599,1.437661,0.7811675
"2012-07-17 16:00:00",6774,11.47896,54.53778,1.354108,0.7385004
"2012-07-17 16:10:00",6775,17.86554,53.66386,2.045404,1.097643
"2012-07-17 16:20:00",6776,18.67226,52.58823,2.15167,1.131525
"2012-07-17 16:30:00",6777,26.33612,51.88234,3.428114,1.778586
"2012-07-17 16:40:00",6778,31.7815,50.97478,4.696527,2.394044
"2012-07-17 16:50:00",6779,35.68193,50.26974,5.839042,2.935271
"2012-07-17 17:00:00",6780,38.51579,49.70482,6.813352,3.386564
"2012-07-17 17:10:00",6781,41.24618,49.17134,7.881975,3.875672
"2012-07-17 17:20:00",6782,44.40842,48.56721,9.29769,4.515628
"2012-07-17 17:30:00",6783,47.33854,47.72937,10.79986,5.154706
"2012-07-17 17:40:00",6784,51.24017,47.02391,13.12102,6.170015
"2012-07-17 17:50:00",6785,51.61046,46.82238,13.36204,6.256423
"2012-07-17 18:00:00",6786,53.96433,46.55345,14.98491,6.975993
"2012-07-17 18:10:00",6787,54.10532,46.18676,15.08725,6.968313
"2012-07-17 18:20:00",6788,54.41428,45.92082,15.31364,7.032149
"2012-07-17 18:30:00",6789,55.46069,45.65365,16.10214,7.351215
"2012-07-17 18:40:00",6790,56.23516,45.58685,16.7079,7.616606
"2012-07-17 18:50:00",6791,55.83041,45.31724,16.38893,7.427012
"2012-07-17 19:00:00",6792,56.77644,45.21839,17.14278,7.751688
"2012-07-17 19:10:00",6793,56.5135,44.85128,16.93033,7.593468
"2012-07-17 19:20:00",6794,56.71881,44.95381,17.09602,7.685312
"2012-07-17 19:30:00",6795,56.48461,44.81985,16.90713,7.577749
