"TOA5","Kanga_Sap10A","CR1000","30701","CR1000.Std.18","CPU:UTS_SAP02_10A_Dendro24hrMinMaxHMP45.cr1","35134","Ten_Min_Temp_RH"
"TIMESTAMP","RECORD","AirTC","RH","e_Sat","e_kPa"
"TS","RN","Deg C","%","kPa","kPa"
"","","Smp","Smp","Smp","Smp"
"2012-11-09 14:50:00",23327,23.6581,26.54799,2.922263,0.7758023
"2012-11-09 15:00:00",23328,23.49575,25.71066,2.893811,0.7440178
"2012-11-09 15:10:00",23329,23.70041,22.99126,2.929719,0.6735795
"2012-11-09 15:20:00",23330,23.36796,23.16046,2.871587,0.6650727
"2012-11-09 15:30:00",23331,22.89851,24.70593,2.791216,0.6895959
"2012-11-09 15:40:00",23332,22.29414,26.35198,2.690644,0.7090379
"2012-11-09 15:50:00",23333,22.22705,29.91265,2.679678,0.8015627
"2012-11-09 16:00:00",23334,22.32785,29.00571,2.696169,0.7820429
"2012-11-09 16:10:00",23335,22.66376,23.29527,2.751768,0.6410316
"2012-11-09 16:20:00",23336,22.39503,25.24353,2.707209,0.6833953
"2012-11-09 16:30:00",23337,22.05912,25.20994,2.652398,0.668668
"2012-11-09 16:40:00",23338,21.79039,27.39335,2.60925,0.714761
"2012-11-09 16:50:00",23339,22.09271,27.12462,2.657835,0.7209278
