"TOA5","Kanga_Sap03A","CR1000","33596","CR1000.Std.19","CPU:UTS_SAP02_3A_Dendro24hrMinMaxHMP45.cr1","56927","Ten_Min_Temp_RH"
"TIMESTAMP","RECORD","AirTC","RH","e_Sat","e_kPa"
"TS","RN","Deg C","%","kPa","kPa"
"","","Smp","Smp","Smp","Smp"
"2012-05-31 16:20:00",0,41.91348,51.69034,8.164127,4.220065
"2012-05-31 16:30:00",1,42.65722,51.35228,8.488833,4.359209
"2012-05-31 16:40:00",2,44.1109,51.01421,9.155762,4.670739
"2012-05-31 16:50:00",3,45.15891,50.70995,9.664153,4.900687
"2012-05-31 17:00:00",4,45.60216,50.44172,9.886378,4.986858
"2012-05-31 17:10:00",5,47.90922,50.04063,11.11552,5.562277
"2012-05-31 17:20:00",6,49.02846,49.50158,11.75772,5.820258
"2012-05-31 17:30:00",7,50.48576,48.82714,12.6415,6.172484
"2012-05-31 17:40:00",8,52.45553,48.22296,13.92637,6.715709
"2012-05-31 17:50:00",9,54.14845,48.05494,15.11868,7.265273
"2012-05-31 18:00:00",10,54.49148,47.55011,15.37066,7.308764
"2012-05-31 18:10:00",11,55.14308,47.58845,15.85922,7.547155
"2012-05-31 18:20:00",12,55.85551,47.86011,16.40856,7.853156
"2012-05-31 18:30:00",13,56.3974,48.30017,16.83725,8.13242
"2012-05-31 18:40:00",14,55.34914,48.33413,16.01646,7.741415
"2012-05-31 18:50:00",15,54.97713,48.33416,15.73355,7.604677
"2012-05-31 19:00:00",16,55.07861,48.60476,15.81029,7.684554
"2012-05-31 19:10:00",17,54.53798,48.67268,15.40509,7.498069
"2012-05-31 19:20:00",18,54.30087,48.70633,15.2302,7.418072
"2012-05-31 19:30:00",19,53.35368,48.40186,14.54847,7.041728
"2012-05-31 19:40:00",20,53.89483,47.99595,14.93467,7.168039
"2012-05-31 19:50:00",21,54.87572,47.62389,15.65716,7.456551
"2012-05-31 20:00:00",22,55.3167,47.28629,15.99162,7.561842
"2012-05-31 20:10:00",23,55.8677,47.0205,16.4181,7.719872
"2012-05-31 20:20:00",24,56.20942,46.85304,16.68746,7.818583
"2012-05-31 20:30:00",25,56.48118,46.71827,16.90437,7.89743
"2012-05-31 20:40:00",26,56.44775,46.51549,16.87756,7.85068
"2012-05-31 20:50:00",27,56.54934,46.31256,16.95915,7.854217
"2012-05-31 21:00:00",28,56.78881,46.48299,17.15283,7.973147
"2012-05-31 21:10:00",29,56.85537,46.27948,17.20699,7.963306
"2012-05-31 21:20:00",30,56.99118,46.34737,17.31797,8.026423
"2012-05-31 21:30:00",31,57.09132,46.48205,17.40019,8.087965
"2012-05-31 21:40:00",32,57.2299,46.55127,17.51452,8.15323
"2012-05-31 21:50:00",33,57.19448,46.652,17.48524,8.157213
"2012-05-31 22:00:00",34,57.26222,46.78736,17.54128,8.207102
"2012-05-31 22:10:00",35,57.1941,46.85479,17.48492,8.192524
"2012-05-31 22:20:00",36,57.36194,46.888,17.62405,8.263566
"2012-05-31 22:30:00",37,57.39867,47.02472,17.65463,8.302042
"2012-05-31 22:40:00",38,57.3966,47.1252,17.6529,8.318967
"2012-05-31 22:50:00",39,57.36178,47.15855,17.62392,8.311187
"2012-05-31 23:00:00",40,57.36145,47.25988,17.62365,8.328916
"2012-05-31 23:10:00",41,57.36134,47.46281,17.62356,8.364637
"2012-05-31 23:20:00",42,57.29366,47.56429,17.56734,8.355781
"2012-05-31 23:30:00",43,57.19217,47.6996,17.48333,8.339478
"2012-05-31 23:40:00",44,57.19217,47.73343,17.48333,8.345392
"2012-05-31 23:50:00",45,57.09068,47.90258,17.39966,8.334888
"2012-06-01 00:00:00",46,57.09068,47.97024,17.39966,8.346661
"2012-06-01 00:10:00",47,57.02303,48.00407,17.34408,8.325864
"2012-06-01 00:20:00",48,57.05448,48.07055,17.3699,8.349809
"2012-06-01 00:30:00",49,56.98676,48.23967,17.31435,8.352384
"2012-06-01 00:40:00",50,56.88057,48.2035,17.22754,8.304276
"2012-06-01 00:50:00",51,56.80858,48.09986,17.1689,8.258215
"2012-06-01 01:00:00",52,56.60233,47.89527,17.00184,8.14308
"2012-06-01 01:10:00",53,56.56895,47.65872,16.97494,8.09004
"2012-06-01 01:20:00",54,56.47066,47.32204,16.89593,7.995499
"2012-06-01 01:30:00",55,56.71235,47.1553,17.09078,8.059211
"2012-06-01 01:40:00",56,56.98755,47.15753,17.31499,8.165323
"2012-06-01 01:50:00",57,57.0563,47.02274,17.3714,8.168508
