"TOA5","Kanga_Met","CR800","8642","CR800.Std.10","CPU:Kangaloon-weather station-jan2012.CR8","43544","TenMinOutput"
"TIMESTAMP","RECORD","Batt_Volt_Avg","AirTC_Avg","RH_Avg","Vap_Avg","WindSpd_Avg","WindDir_Avg","WindSpd_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","NSR_Avg","CNSR_Avg","PTemp_Avg","Rain_mm_Tot","ps_Avg"
"TS","RN","Volts","Deg C","%","kPa","meters/second","Degrees","meters/second","meters/second","meters/second","W/m^2","Watts/meter^2","Deg C","mm","kPa"
"","","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Tot","Avg"
"2012-08-08 15:20:00",30966,14.26201,13.6506,39.6549,0.619214,3.619,256.5114,3.618975,256.6443,25.57751,78.61481,78.94508,15.61873,0,94.14828
"2012-08-08 15:30:00",30967,14.03522,13.44311,40.59753,0.6254778,3.3245,256.5302,3.324484,256.2962,25.98434,20.24232,20.23896,14.99731,0,94.13518
"2012-08-08 15:40:00",30968,14.02962,13.31262,39.17757,0.5984749,3.508749,257.6188,3.508728,258.7268,28.55102,-34.32587,-34.43599,14.34108,0,94.13523
"2012-08-08 15:50:00",30969,13.83986,13.22509,40.1075,0.609196,3.24875,258.1214,3.248729,259.2489,26.42326,-48.80836,-48.91047,13.6733,0,94.13715
"2012-08-08 16:00:00",30970,14.02645,13.2862,40.62667,0.6195424,2.65725,264.5817,2.657237,265.853,31.13325,-41.87548,-41.89553,13.16521,0,94.15068
"2012-08-08 16:10:00",30971,14.04274,13.21148,41.52156,0.6300321,1.814667,261.5127,1.814672,263.9001,25.07851,21.03118,21.03118,13.02654,0,94.15854
"2012-08-08 16:20:00",30972,13.99245,12.94595,42.65116,0.6361155,2.052333,252.6225,2.052331,253.4155,22.97866,-26.47268,-26.47268,12.81264,0,94.15676
"2012-08-08 16:30:00",30973,13.84695,12.81137,42.92519,0.6345761,1.970333,249.8581,1.970333,251.0791,25.30099,-34.27089,-34.27139,12.47174,0,94.15649
"2012-08-08 16:40:00",30974,14.21791,12.72146,43.32304,0.636687,2.019,263.8839,2.019001,265.3926,25.90285,-17.7254,-17.72594,12.16851,0,94.15065
"2012-08-08 16:50:00",30975,13.85996,12.59754,44.34719,0.6464599,1.749083,262.104,1.74909,264.0309,27.09507,-20.29151,-20.29151,11.97112,0,94.13461
"2012-08-08 17:00:00",30976,13.79071,12.39878,45.7583,0.6583469,1.555417,262.1208,1.555424,263.2711,23.41029,-31.38361,-31.38361,11.755,0,94.13817
"2012-08-08 17:10:00",30977,13.75073,12.15876,47.07644,0.6667408,1.510167,265.8005,1.510173,264.6566,22.97326,-26.70546,-26.70546,11.47124,0,94.13838
"2012-08-08 17:20:00",30978,13.70503,12.13087,47.25842,0.6680416,1.344083,257.5293,1.34409,256.3843,20.50279,-27.5087,-27.51252,11.22499,0,94.15049
"2012-08-08 17:30:00",30979,13.66028,11.77565,49.1693,0.6789368,0.946,258.4205,0.9460039,254.4949,15.5156,-25.26438,-25.26438,11.0148,0,94.15741
"2012-08-08 17:40:00",30980,13.62188,11.58892,49.78064,0.6789923,1.026833,261.1065,1.026839,258.855,17.35933,-27.29606,-27.29606,10.77346,0,94.15086
"2012-08-08 17:50:00",30981,13.5851,11.271,51.46976,0.6873832,0.4320833,266.217,0.4320827,267.7828,12.15938,-28.46248,-28.46248,10.52589,0,94.13719
"2012-08-08 18:00:00",30982,13.54974,11.06001,52.30332,0.6887953,1.161417,255.5918,1.161421,267.244,34.2626,-29.57511,-29.57644,10.21027,0,94.15897
"2012-08-08 18:10:00",30983,13.51603,11.09402,51.93758,0.6855526,0.77625,264.7094,0.7762522,262.5276,24.71778,-26.95045,-26.95045,9.970866,0,94.16805
"2012-08-08 18:20:00",30984,13.48439,10.81317,52.64335,0.6820162,0.4205833,234.3694,0.4205829,266.1264,16.47488,-24.61679,-24.61679,9.782274,0,94.18491
"2012-08-08 18:30:00",30985,13.45379,10.7372,52.85343,0.6812641,0.4476666,249.2305,0.4476663,266.66,19.25203,-25.1621,-25.1621,9.58826,0,94.19107
"2012-08-08 18:40:00",30986,13.42397,10.8575,51.61183,0.6706408,0.6159167,258.8184,0.615917,289.4876,29.20804,-26.57917,-26.57917,9.42468,0,94.18864
"2012-08-08 18:50:00",30987,13.39584,10.64648,52.6304,0.6743045,0.50625,250.9763,0.5062504,256.1804,31.76743,-25.46899,-25.46899,9.328598,0,94.17059
"2012-08-08 19:00:00",30988,13.36876,10.57666,52.18076,0.6654503,1.19,248.3603,1.190005,265.0925,31.22951,-24.49371,-24.49371,9.21632,0,94.16962
"2012-08-08 19:10:00",30989,13.34245,10.52357,52.08858,0.6619386,0.3789167,250.1404,0.378916,264.3008,18.1814,-26.17447,-26.17447,9.141569,0,94.17487
