"TOA5","Kanga_Sap03F","CR1000","33602","CR1000.Std.19","CPU:UTS_SAP02_3F_Dendro24hrMinMaxHMP45.cr1","11683","DendroTenMinOutput"
"TIMESTAMP","RECORD","Batt_Volt_Avg","Dendro_Avg(1)","Dendro_Avg(2)","Dendro_Avg(3)","Dendro_Avg(4)"
"TS","RN","Volts","mV","mV","mV","mV"
"","","Avg","Avg","Avg","Avg","Avg"
"2012-10-16 10:30:00",19810,12.49,1966.709,1904.086,2066.743,3397.818
"2012-10-16 10:40:00",19811,12.41,1966.843,1904.085,2066.741,3397.816
"2012-10-16 10:50:00",19812,12.57,1967.724,1904.084,2066.741,3397.273
"2012-10-16 11:00:00",19813,12.78,1967.656,1904.152,2066.741,3396.46
"2012-10-16 11:10:00",19814,12.76,1967.791,1904.084,2066.741,3396.46
"2012-10-16 11:20:00",19815,12.67,1967.791,1904.152,2067.148,3396.46
"2012-10-16 11:30:00",19816,12.95,1967.588,1904.22,2068.097,3396.392
"2012-10-16 11:40:00",19817,12.76,1967.791,1904.084,2068.097,3395.986
"2012-10-16 11:50:00",19818,13.25,1967.588,1904.084,2068.097,3395.105
"2012-10-16 12:00:00",19819,13.55,1967.785,1904.213,2068.09,3395.093
"2012-10-16 12:10:00",19820,13.94,1967.289,1904.199,2067.854,3394.706
"2012-10-16 12:20:00",19821,14.6,1966.586,1903.516,2067.253,3393.609
"2012-10-16 12:30:00",19822,14.5,1966.398,1904.152,2066.981,3392.982
"2012-10-16 12:40:00",19823,13.4,1966.504,1903.922,2067.962,3392.882
"2012-10-16 12:50:00",19824,13.58,1966.472,1904.162,2067.32,3392.354
"2012-10-16 13:00:00",19825,13.26,1966.463,1904.154,2067.446,3391.864
"2012-10-16 13:10:00",19826,13.22,1966.799,1904.151,2068.052,3391.995
"2012-10-16 13:20:00",19827,13.73,1967.34,1904.082,2068.051,3391.655
"2012-10-16 13:30:00",19828,13.48,1967.611,1904.15,2068.051,3391.452
"2012-10-16 13:40:00",19829,13.96,1967.746,1904.15,2068.051,3391.249
"2012-10-16 13:50:00",19830,13.5,1967.814,1904.15,2068.051,3391.249
"2012-10-16 14:00:00",19831,13.03,1967.476,1904.15,2068.051,3390.232
"2012-10-16 14:10:00",19832,12.82,1967.814,1904.15,2068.051,3390.165
"2012-10-16 14:20:00",19833,12.71,1967.814,1904.15,2068.051,3390.097
"2012-10-16 14:30:00",19834,13.93,1967.814,1904.15,2068.051,3390.097
"2012-10-16 14:40:00",19835,13.09,1967.814,1904.218,2068.051,3390.097
"2012-10-16 14:50:00",19836,12.86,1967.814,1904.827,2068.322,3390.097
"2012-10-16 15:00:00",19837,12.77,1967.814,1905.031,2068.864,3390.097
"2012-10-16 15:10:00",19838,12.68,1967.814,1905.505,2069.135,3390.097
"2012-10-16 15:20:00",19839,12.62,1967.814,1905.505,2069.338,3390.097
"2012-10-16 15:30:00",19840,12.6,1968.898,1905.505,2069.406,3390.097
"2012-10-16 15:40:00",19841,12.57,1969.169,1905.505,2069.406,3390.097
"2012-10-16 15:50:00",19842,12.58,1969.44,1905.505,2069.406,3390.097
"2012-10-16 16:00:00",19843,12.58,1968.491,1905.505,2069.203,3388.81
"2012-10-16 16:10:00",19844,12.57,1968.356,1905.505,2069.406,3388.743
"2012-10-16 16:20:00",19845,12.55,1969.033,1905.505,2069.406,3388.743
"2012-10-16 16:30:00",19846,12.52,1969.304,1905.505,2069.406,3388.743
"2012-10-16 16:40:00",19847,12.51,1969.169,1905.505,2069.406,3388.743
"2012-10-16 16:50:00",19848,12.49,1969.169,1905.437,2069.406,3387.659
"2012-10-16 17:00:00",19849,12.49,1969.033,1905.505,2069.406,3387.388
"2012-10-16 17:10:00",19850,12.47,1969.169,1905.505,2069.406,3387.388
"2012-10-16 17:20:00",19851,12.46,1969.169,1905.505,2069.406,3387.388
"2012-10-16 17:30:00",19852,12.45,1969.169,1905.505,2069.406,3387.388
"2012-10-16 17:40:00",19853,12.45,1969.575,1905.505,2069.406,3387.388
"2012-10-16 17:50:00",19854,12.44,1970.523,1905.505,2069.406,3387.388
"2012-10-16 18:00:00",19855,12.44,1970.774,1905.747,2069.941,3387.82
"2012-10-16 18:10:00",19856,12.43,1971.141,1906.102,2070.596,3388.45
"2012-10-16 18:20:00",19857,12.43,1971.621,1906.566,2071.643,3389.275
"2012-10-16 18:30:00",19858,12.43,1971.787,1906.727,2072.021,3389.561
"2012-10-16 18:40:00",19859,12.42,1971.836,1906.774,2072.14,3390.866
"2012-10-16 18:50:00",19860,12.43,1971.919,1906.789,2072.156,3391.027
"2012-10-16 19:00:00",19861,12.42,1971.991,1906.861,2072.161,3391.034
"2012-10-16 19:10:00",19862,12.42,1973.145,1906.794,2072.162,3391.036
"2012-10-16 19:20:00",19863,12.42,1973.213,1906.862,2072.162,3391.511
"2012-10-16 19:30:00",19864,12.41,1973.356,1907.34,2072.313,3392.165
"2012-10-16 19:40:00",19865,12.41,1973.698,1908.416,2072.671,3393.227
"2012-10-16 19:50:00",19866,12.41,1973.827,1908.744,2072.808,3393.45
"2012-10-16 20:00:00",19867,12.41,1974.134,1909.041,2073.13,3393.977
"2012-10-16 20:10:00",19868,12.41,1974.409,1909.307,2073.419,3394.45
"2012-10-16 20:20:00",19869,12.4,1975.187,1909.403,2073.523,3394.621
"2012-10-16 20:30:00",19870,12.4,1975.42,1909.431,2073.554,3394.739
"2012-10-16 20:40:00",19871,12.4,1975.767,1909.44,2073.563,3394.686
"2012-10-16 20:50:00",19872,12.4,1975.838,1909.442,2073.566,3394.759
"2012-10-16 21:00:00",19873,12.4,1975.906,1909.443,2073.567,3395.709
"2012-10-16 21:10:00",19874,12.39,1975.906,1909.443,2073.567,3396.048
"2012-10-16 21:20:00",19875,12.39,1975.906,1909.443,2073.567,3396.048
"2012-10-16 21:30:00",19876,12.39,1975.906,1909.443,2073.567,3396.048
"2012-10-16 21:40:00",19877,12.39,1975.906,1909.443,2073.567,3396.794
"2012-10-16 21:50:00",19878,12.39,1975.906,1909.443,2073.567,3397.134
"2012-10-16 22:00:00",19879,12.38,1975.906,1909.443,2073.567,3397.337
"2012-10-16 22:10:00",19880,12.38,1975.906,1909.443,2073.567,3397.405
"2012-10-16 22:20:00",19881,12.38,1975.906,1909.443,2073.567,3397.405
"2012-10-16 22:30:00",19882,12.38,1975.906,1909.443,2073.567,3397.405
