"TOA5","Kanga_Sap03F","CR1000","33602","CR1000.Std.19","CPU:UTS_SAP02_3F_Dendro24hrMinMaxHMP45.cr1","11683","DendroTenMinOutput"
"TIMESTAMP","RECORD","Batt_Volt_Avg","Dendro_Avg(1)","Dendro_Avg(2)","Dendro_Avg(3)","Dendro_Avg(4)"
"TS","RN","Volts","mV","mV","mV","mV"
"","","Avg","Avg","Avg","Avg","Avg"
"2012-10-02 23:30:00",17872,12.35,1948.708,1883.512,2053.292,3373.495
"2012-10-02 23:40:00",17873,12.34,1948.708,1883.512,2053.292,3373.495
"2012-10-02 23:50:00",17874,12.34,1948.708,1883.512,2053.292,3373.835
"2012-10-03 00:00:00",17875,12.34,1948.708,1883.512,2053.292,3373.631
"2012-10-03 00:10:00",17876,12.33,1948.708,1883.512,2053.292,3374.31
"2012-10-03 00:20:00",17877,12.33,1948.708,1883.512,2053.292,3374.65
"2012-10-03 00:30:00",17878,12.33,1948.708,1883.512,2053.292,3374.718
"2012-10-03 00:40:00",17879,12.33,1948.708,1883.512,2053.292,3374.854
"2012-10-03 00:50:00",17880,12.32,1948.708,1883.512,2053.292,3374.854
"2012-10-03 01:00:00",17881,12.32,1948.708,1883.512,2053.292,3374.854
"2012-10-03 01:10:00",17882,12.32,1948.708,1883.512,2053.292,3374.854
"2012-10-03 01:20:00",17883,12.31,1948.708,1883.512,2053.292,3374.854
"2012-10-03 01:30:00",17884,12.31,1948.708,1883.512,2053.292,3374.854
"2012-10-03 01:40:00",17885,12.31,1948.708,1883.512,2053.292,3374.854
"2012-10-03 01:50:00",17886,12.31,1948.708,1883.512,2053.292,3374.854
"2012-10-03 02:00:00",17887,12.31,1948.733,1883.537,2053.318,3374.897
"2012-10-03 02:10:00",17888,12.3,1948.808,1883.609,2053.397,3375.027
"2012-10-03 02:20:00",17889,12.3,1948.828,1883.629,2053.419,3375.063
"2012-10-03 02:30:00",17890,12.3,1948.868,1883.668,2053.461,3375.132
"2012-10-03 02:40:00",17891,12.29,1948.916,1883.714,2053.511,3375.214
"2012-10-03 02:50:00",17892,12.29,1948.904,1883.77,2053.499,3375.193
"2012-10-03 03:00:00",17893,12.29,1948.857,1883.792,2053.449,3375.112
"2012-10-03 03:10:00",17894,12.28,1948.903,1884.38,2053.497,3375.191
"2012-10-03 03:20:00",17895,12.28,1948.845,1884.936,2053.437,3375.092
"2012-10-03 03:30:00",17896,12.28,1948.917,1885.073,2053.512,3375.216
"2012-10-03 03:40:00",17897,12.27,1948.89,1885.047,2053.484,3375.169
"2012-10-03 03:50:00",17898,12.27,1948.823,1884.982,2053.413,3375.053
"2012-10-03 04:00:00",17899,12.27,1948.784,1884.944,2053.372,3374.985
"2012-10-03 04:10:00",17900,12.27,1948.739,1884.901,2053.325,3374.908
"2012-10-03 04:20:00",17901,12.26,1948.717,1884.88,2053.302,3374.87
"2012-10-03 04:30:00",17902,12.26,1948.711,1884.874,2053.295,3374.859
"2012-10-03 04:40:00",17903,12.26,1948.709,1884.872,2053.293,3374.855
"2012-10-03 04:50:00",17904,12.25,1948.708,1884.871,2053.292,3374.855
"2012-10-03 05:00:00",17905,12.24,1948.708,1884.871,2053.292,3374.855
"2012-10-03 05:10:00",17906,12.24,1948.708,1884.871,2053.292,3374.855
"2012-10-03 05:20:00",17907,12.24,1948.708,1884.871,2053.292,3374.855
"2012-10-03 05:30:00",17908,12.23,1948.708,1884.871,2053.292,3374.855
"2012-10-03 05:40:00",17909,12.23,1948.708,1884.871,2053.292,3374.855
"2012-10-03 05:50:00",17910,12.23,1948.708,1884.871,2053.292,3374.855
"2012-10-03 06:00:00",17911,12.23,1948.708,1884.871,2053.292,3374.855
"2012-10-03 06:10:00",17912,12.22,1948.708,1884.871,2053.292,3374.855
"2012-10-03 06:20:00",17913,12.22,1948.708,1884.871,2053.292,3374.855
"2012-10-03 06:30:00",17914,12.22,1948.708,1885.754,2053.292,3374.855
"2012-10-03 06:40:00",17915,12.21,1948.708,1886.094,2053.292,3374.855
"2012-10-03 06:50:00",17916,12.21,1948.708,1886.23,2053.292,3374.855
"2012-10-03 07:00:00",17917,12.21,1948.573,1886.23,2053.36,3375.466
"2012-10-03 07:10:00",17918,12.21,1948.708,1886.23,2053.496,3376.213
"2012-10-03 07:20:00",17919,12.43,1948.898,1886.085,2054.017,3375.954
"2012-10-03 07:30:00",17920,12.59,1949.307,1885.495,2052.765,3375.102
"2012-10-03 07:40:00",17921,12.56,1947.824,1885.111,2052.074,3375.092
"2012-10-03 07:50:00",17922,12.52,1947.439,1885.001,2051.955,3374.692
"2012-10-03 08:00:00",17923,12.54,1947.402,1884.965,2051.916,3374.695
"2012-10-03 08:10:00",17924,12.46,1947.025,1884.662,2051.598,3374.056
"2012-10-03 08:20:00",17925,12.41,1946.663,1884.25,2049.916,3373.076
"2012-10-03 08:30:00",17926,12.37,1946.255,1883.855,2049.351,3373.114
"2012-10-03 08:40:00",17927,12.36,1945.988,1883.592,2049.28,3372.818
"2012-10-03 08:50:00",17928,12.35,1945.948,1883.553,2049.306,3371.867
"2012-10-03 09:00:00",17929,12.35,1946.071,1882.524,2049.157,3371.643
"2012-10-03 09:10:00",17930,12.36,1946.068,1882.317,2049.154,3371.637
"2012-10-03 09:20:00",17931,12.37,1945.931,1882.316,2049.152,3371.635
"2012-10-03 09:30:00",17932,12.38,1944.804,1882.144,2048.965,3371.327
"2012-10-03 09:40:00",17933,12.48,1944.803,1882.017,2048.678,3370.652
"2012-10-03 09:50:00",17934,12.5,1943.796,1881.694,2048.34,3369.165
"2012-10-03 10:00:00",17935,12.55,1943.542,1881.316,2047.251,3368.488
"2012-10-03 10:10:00",17936,12.61,1943.415,1881.128,2047.453,3368.151
"2012-10-03 10:20:00",17937,12.64,1942.403,1880.457,2046.437,3368.042
"2012-10-03 10:30:00",17938,12.69,1942.316,1879.693,2046.417,3367.534
"2012-10-03 10:40:00",17939,12.74,1942.04,1879.688,2046.344,3366.644
"2012-10-03 10:50:00",17940,12.75,1942.038,1879.686,2046.138,3366.573
"2012-10-03 11:00:00",17941,12.77,1941.583,1879.508,2046.08,3365.983
"2012-10-03 11:10:00",17942,12.78,1940.986,1878.799,2045.309,3364.442
"2012-10-03 11:20:00",17943,12.79,1940.64,1878.53,2045.218,3364.094
"2012-10-03 11:30:00",17944,12.79,1939.405,1878.314,2045.063,3363.273
