"TOA5","Kanga_Sap03F","CR1000","33602","CR1000.Std.19","CPU:UTS_SAP02_Dendro24hrMinMaxHMP45.CR1","31416","Ten_Min_Temp_RH"
"TIMESTAMP","RECORD","AirTC","RH","e_Sat","e_kPa"
"TS","RN","Deg C","%","kPa","kPa"
"","","Smp","Smp","Smp","Smp"
"2012-07-18 05:30:00",6843,-40,0,0.01891484,0
"2012-07-18 05:40:00",6844,-40,0,0.01891484,0
"2012-07-18 05:50:00",6845,-40,0,0.01891484,0
"2012-07-18 06:00:00",6846,-40,0,0.01891484,0
"2012-07-18 06:10:00",6847,-40,0,0.01891484,0
"2012-07-18 06:20:00",6848,-40,0,0.01891484,0
"2012-07-18 06:30:00",6849,-40,0,0.01891484,0
"2012-07-18 06:40:00",6850,-40,0,0.01891484,0
"2012-07-18 06:50:00",6851,-40,0,0.01891484,0
"2012-07-18 07:00:00",6852,-40,0,0.01891484,0
"2012-07-18 07:10:00",6853,-40,0,0.01891484,0
"2012-07-18 07:20:00",6854,-40,0,0.01891484,0
"2012-07-18 07:30:00",6855,-40,0,0.01891484,0
"2012-07-18 07:40:00",6856,-40,0,0.01891484,0
"2012-07-18 07:50:00",6857,-40,0,0.01891484,0
"2012-07-18 08:00:00",6858,-40,0,0.01891484,0
"2012-07-18 08:10:00",6859,-40,0,0.01891484,0
"2012-07-18 08:20:00",6860,-40,0,0.01891484,0
"2012-07-18 08:30:00",6861,-40,0,0.01891484,0
"2012-07-18 08:40:00",6862,-40,0,0.01891484,0
"2012-07-18 08:50:00",6863,-40,0,0.01891484,0
"2012-07-18 09:00:00",6864,-40,0,0.01891484,0
"2012-07-18 09:10:00",6865,-40,0,0.01891484,0
"2012-07-18 09:20:00",6866,-40,0,0.01891484,0
"2012-07-18 09:30:00",6867,-40,0,0.01891484,0
"2012-07-18 09:40:00",6868,-40,0,0.01891484,0
"2012-07-18 09:50:00",6869,-40,0,0.01891484,0
"2012-07-18 10:00:00",6870,-40,0,0.01891484,0
"2012-07-18 10:10:00",6871,-40,0,0.01891484,0
"2012-07-18 10:20:00",6872,-40,0,0.01891484,0
"2012-07-18 10:30:00",6873,-40,0,0.01891484,0
"2012-07-18 10:40:00",6874,-40,0,0.01891484,0
"2012-07-18 10:50:00",6875,-40,0,0.01891484,0
"2012-07-18 11:00:00",6876,-40,0,0.01891484,0
"2012-07-18 11:10:00",6877,-40,0,0.01891484,0
"2012-07-18 11:20:00",6878,-40,0,0.01891484,0
"2012-07-18 11:30:00",6879,-40,0,0.01891484,0
"2012-07-18 11:40:00",6880,-40,0,0.01891484,0
"2012-07-18 11:50:00",6881,-40,0,0.01891484,0
"2012-07-18 12:00:00",6882,-40,0,0.01891484,0
"2012-07-18 12:10:00",6883,-40,0,0.01891484,0
"2012-07-18 12:20:00",6884,-40,0,0.01891484,0
"2012-07-18 12:30:00",6885,-40,0,0.01891484,0
"2012-07-18 12:40:00",6886,-40,0,0.01891484,0
"2012-07-18 12:50:00",6887,-40,0,0.01891484,0
"2012-07-18 13:00:00",6888,-40,0,0.01891484,0
"2012-07-18 13:10:00",6889,-40,0,0.01891484,0
"2012-07-18 13:20:00",6890,-40,0,0.01891484,0
"2012-07-18 13:30:00",6891,-40,0,0.01891484,0
"2012-07-18 13:40:00",6892,-40,0,0.01891484,0
"2012-07-18 13:50:00",6893,-40,0,0.01891484,0
"2012-07-18 14:00:00",6894,-40,0,0.01891484,0
"2012-07-18 14:10:00",6895,-40,0,0.01891484,0
"2012-07-18 14:20:00",6896,-40,0,0.01891484,0
"2012-07-18 14:30:00",6897,-40,0,0.01891484,0
"2012-07-18 14:40:00",6898,-40,0,0.01891484,0
"2012-07-18 14:50:00",6899,-40,0,0.01891484,0
"2012-07-18 15:00:00",6900,-40,0,0.01891484,0
"2012-07-18 15:10:00",6901,-40,0,0.01891484,0
"2012-07-18 15:20:00",6902,-40,0,0.01891484,0
"2012-07-18 15:30:00",6903,-40,0,0.01891484,0
"2012-07-18 15:40:00",6904,-40,0,0.01891484,0
"2012-07-18 15:50:00",6905,-40,0,0.01891484,0
"2012-07-18 16:00:00",6906,-40,0,0.01891484,0
"2012-07-18 16:10:00",6907,-40,0,0.01891484,0
"2012-07-18 16:20:00",6908,-40,0,0.01891484,0
"2012-07-18 16:30:00",6909,-40,0,0.01891484,0
"2012-07-18 16:40:00",6910,-40,0,0.01891484,0
"2012-07-18 16:50:00",6911,-40,0,0.01891484,0
"2012-07-18 17:00:00",6912,-40,0,0.01891484,0
"2012-07-18 17:10:00",6913,-40,0,0.01891484,0
"2012-07-18 17:20:00",6914,-40,0,0.01891484,0
"2012-07-18 17:30:00",6915,-40,0,0.01891484,0
"2012-07-18 17:40:00",6916,-40,0,0.01891484,0
"2012-07-18 17:50:00",6917,-40,0,0.01891484,0
"2012-07-18 18:00:00",6918,-40,0,0.01891484,0
"2012-07-18 18:10:00",6919,-40,0,0.01891484,0
"2012-07-18 18:20:00",6920,-40,0,0.01891484,0
"2012-07-18 18:30:00",6921,-40,0,0.01891484,0
"2012-07-18 18:40:00",6922,-40,0,0.01891484,0
"2012-07-18 18:50:00",6923,-40,0,0.01891484,0
